gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,35.99,96.0,1785364853.3296661
,,0.0,35.98,96.0,1785364854.3759875
,,0.0,35.91,96.0,1785364855.4236455
,,0.0,35.92,96.0,1785364856.4720323
,,0.0,35.87,96.0,1785364857.5192804
,,0.0,35.83,96.0,1785364858.5708964
,,0.0,35.79,96.0,1785364859.6173346
,,0.0,35.79,96.0,1785364860.667531
,,0.0,35.79,96.0,1785364861.7132468
,,0.0,35.79,96.0,1785364862.7578683
,,0.0,35.82,96.0,1785364863.8035727
,,0.0,35.75,96.0,1785364864.8527193
,,0.0,35.82,96.0,1785364865.898562
,,0.0,35.78,96.0,1785364866.940773
,,0.0,35.8,96.0,1785364867.9867463
,,0.0,35.71,96.0,1785364869.0303602
,,0.0,35.74,96.0,1785364870.0800085
,,0.0,35.69,96.0,1785364871.1277483
,,0.0,35.73,96.0,1785364872.1779146
,,0.0,35.66,96.0,1785364873.2277024
,,0.0,35.69,96.0,1785364874.2739208
,,0.0,35.72,96.0,1785364875.3253787
,,0.0,30.22,96.0,1785364876.3726466
,,0.0,35.12,96.0,1785364877.419998
,,0.0,35.15,96.0,1785364878.4689982
,,0.0,35.1,96.0,1785364879.5108995
,,0.0,35.31,96.0,1785364880.5530908
,,0.0,35.44,96.0,1785364881.5954573
,,0.0,35.42,96.0,1785364882.6390033
,,0.0,35.39,96.0,1785364883.6850636
,,0.0,35.42,96.0,1785364884.728168
,,0.0,35.4,96.0,1785364885.775778
,,0.0,35.41,96.0,1785364886.8204544
,,0.0,30.35,0.0,1785364887.868351
,,0.0,34.97,96.0,1785364888.9198544
,,0.0,34.93,96.0,1785364889.967702
,,0.0,34.88,96.0,1785364891.0107105
,,0.0,34.9,96.0,1785364892.0530236
,,0.0,34.88,96.0,1785364893.0967422
,,0.0,34.87,96.0,1785364894.1445217
,,0.0,35.17,96.0,1785364895.1954591
,,0.0,30.27,96.0,1785364896.2436457
,,0.0,34.8,96.0,1785364897.290122
,,0.0,34.78,96.0,1785364898.334598
,,0.0,34.83,96.0,1785364899.3822033
,,0.0,34.79,96.0,1785364900.4311142
,,0.0,34.77,96.0,1785364901.4779394
,,0.0,35.09,96.0,1785364902.5251853
,,0.0,35.17,96.0,1785364903.5738013
,,0.0,30.01,96.0,1785364904.6209016
,,0.0,34.78,96.0,1785364905.6700048
,,0.0,34.79,96.0,1785364906.7160435
,,0.0,34.76,96.0,1785364907.763503
,,0.0,34.77,96.0,1785364908.8096364
,,0.0,35.19,96.0,1785364909.8572235
,,0.0,35.16,96.0,1785364910.9054973
,,0.0,35.18,96.0,1785364911.9556346
,,0.0,26.3,0.0,1785364913.006493
,,0.0,34.69,96.0,1785364914.0561368
,,0.0,34.72,96.0,1785364915.1002707
,,0.0,34.78,96.0,1785364916.1443617
,,0.0,35.09,96.0,1785364917.1906378
,,0.0,35.08,96.0,1785364918.2306118
,,0.0,35.12,96.0,1785364919.2777457
,,0.0,35.12,96.0,1785364920.3210986
,,0.0,35.08,96.0,1785364921.3647635
,,0.0,35.07,96.0,1785364922.4121435
,,0.0,35.11,96.0,1785364923.4561481
,,0.0,35.1,96.0,1785364924.5053134
,,0.0,32.94,96.0,1785364925.5452313
,,0.0,29.47,96.0,1785364926.5692444
,,0.0,34.62,96.0,1785364927.6123393
,,0.0,34.61,96.0,1785364928.656987
,,0.0,34.62,96.0,1785364929.7027695
,,0.0,34.85,96.0,1785364930.747616
,,0.0,35.03,96.0,1785364931.7936344
,,0.0,35.0,96.0,1785364932.837673
,,0.0,35.0,96.0,1785364933.8800156
,,0.0,35.03,96.0,1785364934.9284859
,,0.0,35.01,96.0,1785364935.9785523
,,0.0,34.98,96.0,1785364937.0253818
,,0.0,34.97,96.0,1785364938.0753539
,,0.0,29.34,96.0,1785364939.1217668
,,0.0,34.26,20.0,1785364940.1460674
,,0.0,34.94,96.0,1785364941.192723
,,0.0,34.92,96.0,1785364942.2419198
,,0.0,36.81,96.0,1785364943.2878778
,,0.0,34.95,96.0,1785364944.334895
,,0.0,34.91,96.0,1785364945.379564
,,0.0,36.81,96.0,1785364946.4263008
,,0.0,34.9,96.0,1785364947.4697895
,,0.0,34.87,96.0,1785364948.5162072
,,0.0,36.78,95.0,1785364949.5634842
,,0.0,34.88,96.0,1785364950.6113994
,,0.0,34.89,96.0,1785364951.6613443
,,0.0,36.76,96.0,1785364952.7095966
,,0.0,34.91,96.0,1785364953.7571402
,,0.0,34.92,96.0,1785364954.8032618
,,0.0,36.76,96.0,1785364955.8488295
,,0.0,34.85,96.0,1785364956.900772
,,0.0,34.82,96.0,1785364957.9473515
,,0.0,34.77,96.0,1785364959.005145
,,0.0,36.91,96.0,1785364960.0491636
,,0.0,34.88,96.0,1785364961.0918057
,,0.0,34.9,96.0,1785364962.1403253
,,0.0,36.72,96.0,1785364963.192464
,,0.0,34.9,96.0,1785364964.2401416
,,0.0,34.91,96.0,1785364965.2869473
,,0.0,36.77,96.0,1785364966.331785
,,0.0,34.88,96.0,1785364967.3784764
,,0.0,34.89,96.0,1785364968.4249341
,,0.0,36.77,96.0,1785364969.4680002
,,0.0,34.94,96.0,1785364970.515878
,,0.0,34.92,96.0,1785364971.5625188
,,0.0,36.77,96.0,1785364972.6102974
,,0.0,34.94,96.0,1785364973.6574574
,,0.0,34.85,96.0,1785364974.7054904
,,0.0,36.79,96.0,1785364975.755088
,,0.0,34.98,96.0,1785364976.811976
,,0.0,34.97,96.0,1785364977.8620439
,,0.0,36.84,96.0,1785364978.9088087
,,0.0,34.93,96.0,1785364979.9667184
,,0.0,34.89,96.0,1785364981.006862
,,0.0,34.94,96.0,1785364982.0518365
,,0.0,36.83,96.0,1785364983.100596
,,0.0,34.93,96.0,1785364984.14388
,,0.0,34.94,96.0,1785364985.1906033
,,0.0,36.78,84.0,1785364986.2397926
,,0.0,34.96,96.0,1785364987.2890148
,,0.0,35.01,96.0,1785364988.3348289
,,0.0,36.78,96.0,1785364989.3818834
,,0.0,34.93,96.0,1785364990.4308817
,,0.0,34.94,96.0,1785364991.4771242
,,0.0,31.16,5.0,1785364992.5259213
,,0.0,36.08,96.0,1785364993.5765514
,,0.0,36.11,96.0,1785364994.6256773
,,0.0,36.07,96.0,1785364995.6761138
,,0.0,39.75,96.0,1785364996.7156873
,,0.0,36.08,96.0,1785364997.7605073
,,0.0,36.03,96.0,1785364998.8050816
,,0.0,36.1,96.0,1785364999.8459673
,,0.0,38.61,96.0,1785365000.8855088
,,0.0,36.44,96.0,1785365001.9270656
,,0.0,36.13,96.0,1785365002.9747906
,,0.0,36.11,96.0,1785365004.0218542
,,0.0,37.0,96.0,1785365005.069223
,,0.0,38.1,96.0,1785365006.1172292
,,0.0,36.22,96.0,1785365007.1660666
,,0.0,36.2,96.0,1785365008.2119179
,,0.0,36.1,96.0,1785365009.2564158
,,0.0,39.57,90.0,1785365010.2915294
,,0.0,36.12,96.0,1785365011.3363245
,,0.0,36.13,96.0,1785365012.3839996
,,0.0,36.19,96.0,1785365013.431172
,,0.0,40.03,96.0,1785365014.4788926
,,0.0,36.12,96.0,1785365015.529665
,,0.0,36.15,96.0,1785365016.577742
,,0.0,36.21,96.0,1785365017.6223624
,,0.0,39.57,96.0,1785365018.661109
,,0.0,36.08,96.0,1785365019.7065418
,,0.0,36.19,96.0,1785365020.751502
,,0.0,36.17,96.0,1785365021.8009443
,,0.0,39.58,96.0,1785365022.8433323
,,0.0,36.09,96.0,1785365023.8881462
,,0.0,36.1,96.0,1785365024.9354105
,,0.0,36.24,96.0,1785365025.9796567
,,0.0,33.65,69.0,1785365027.0204191
,,0.0,37.03,96.0,1785365028.076365
,,0.0,37.42,96.0,1785365029.125991
,,0.0,37.8,96.0,1785365030.1727746
,,0.0,37.62,96.0,1785365031.2261443
,,0.0,43.51,96.0,1785365032.275899
,,0.0,36.61,96.0,1785365033.3287697
,,0.0,36.57,96.0,1785365034.3774
,,0.0,37.06,96.0,1785365035.422267
,,0.0,37.55,96.0,1785365036.4733286
,,0.0,42.43,96.0,1785365037.5231888
,,0.0,36.72,96.0,1785365038.5712943
,,0.0,37.27,96.0,1785365039.619186
,,0.0,37.3,96.0,1785365040.6688018
,,0.0,43.56,94.0,1785365041.7150652
,,0.0,36.62,96.0,1785365042.7650282
,,0.0,36.59,96.0,1785365043.8157177
,,0.0,36.62,96.0,1785365044.8639672
,,0.0,38.37,96.0,1785365045.911558
,,0.0,38.7,96.0,1785365046.949193
,,0.0,37.29,96.0,1785365047.993642
,,0.0,37.84,96.0,1785365049.0435305
,,0.0,38.21,96.0,1785365050.09512
,,0.0,38.86,96.0,1785365051.1491325
,,0.0,45.33,96.0,1785365052.2036433
,,0.0,39.15,96.0,1785365053.249853
,,0.0,37.4,96.0,1785365054.2960393
,,0.0,37.44,96.0,1785365055.3493834
,,0.0,37.99,96.0,1785365056.398498
,,0.0,39.44,64.0,1785365057.4512253
,,0.0,53.12,96.0,1785365058.4988756
,,0.0,40.51,96.0,1785365059.5545425
,,0.0,40.67,96.0,1785365060.608174
,,0.0,41.19,96.0,1785365061.6559598
,,0.0,41.24,96.0,1785365062.7092366
,,0.0,41.04,96.0,1785365063.7664616
,,0.0,41.13,96.0,1785365064.830436
,,0.0,17.48,0.0,1785365065.8897781
,,0.0,13.17,0.0,1785365066.914581
,,0.0,13.11,0.0,1785365067.9392195
,,0.0,12.98,0.0,1785365068.9650214
,,0.0,12.95,0.0,1785365069.9878228
,,0.0,13.9,0.0,1785365071.012035
,,0.0,12.86,0.0,1785365072.038286
,,0.0,12.85,0.0,1785365073.1999419
,,0.0,13.69,0.0,1785365074.2260985
,,0.0,39.14,59.0,1785365075.2532868
,,0.0,34.36,96.0,1785365076.306303
,,0.0,34.43,96.0,1785365077.3500123
,,0.0,21.45,96.0,1785365078.395934
,,0.0,39.06,96.0,1785365079.425117
,,0.0,34.45,96.0,1785365080.475443
,,0.0,34.45,96.0,1785365081.519828
,,0.0,21.06,0.0,1785365082.5655074
,,0.0,38.71,96.0,1785365083.6001468
,,0.0,34.4,96.0,1785365084.6514523
,,0.0,29.91,96.0,1785365085.6973379
,,0.0,30.74,96.0,1785365086.720937
,,0.0,34.36,96.0,1785365087.7657382
,,0.0,28.28,0.0,1785365088.8118854
,,0.0,35.25,96.0,1785365089.8501124
,,0.0,34.33,96.0,1785365090.9012153
,,0.0,31.06,15.0,1785365091.923687
,,0.0,34.42,96.0,1785365092.9659605
,,0.0,34.39,96.0,1785365094.0102654
,,0.0,29.41,96.0,1785365095.0551856
,,0.0,30.97,0.0,1785365096.0778787
,,0.0,34.36,96.0,1785365097.1222742
,,0.0,19.56,82.0,1785365098.1681302
,,0.0,38.65,96.0,1785365099.2129734
,,0.0,25.86,96.0,1785365100.259402
,,0.0,34.65,0.0,1785365101.283463
,,0.0,34.33,96.0,1785365102.3272984
,,0.0,30.55,96.0,1785365103.3764272
,,0.0,34.36,96.0,1785365104.4254422
,,0.0,34.39,96.0,1785365105.4778886
,,0.0,30.39,96.0,1785365106.5273263
,,0.0,35.2,53.0,1785365107.5523832
,,0.0,34.38,96.0,1785365108.6024837
,,0.0,30.6,52.0,1785365109.650395
,,0.0,34.32,96.0,1785365110.6997755
,,0.0,34.37,96.0,1785365111.7485855
,,0.0,30.56,96.0,1785365112.7904847
,,0.0,34.35,96.0,1785365113.846103
,,0.0,34.36,96.0,1785365114.8908682
,,0.0,24.9,96.0,1785365115.932165
,,0.0,36.18,96.0,1785365116.9554012
,,0.0,34.33,96.0,1785365118.0027413
,,0.0,34.4,96.0,1785365119.0476742
,,0.0,24.81,0.0,1785365120.097353
,,0.0,36.39,96.0,1785365121.1235094
,,0.0,34.38,96.0,1785365122.167424
,,0.0,28.47,96.0,1785365123.2197912
,,0.0,32.4,96.0,1785365124.245156
,,0.0,34.37,96.0,1785365125.2918582
,,0.0,34.3,96.0,1785365126.3384297
,,0.0,31.78,73.0,1785365127.3621383
,,0.0,34.34,96.0,1785365128.4105148
,,0.0,34.42,96.0,1785365129.4578924
,,0.0,29.18,96.0,1785365130.5044699
,,0.0,31.59,15.0,1785365131.5282922
,,0.0,34.33,96.0,1785365132.5773842
,,0.0,32.12,96.0,1785365133.6253924
,,0.0,33.58,0.0,1785365134.649693
,,0.0,34.32,96.0,1785365135.698595
,,0.0,34.33,96.0,1785365136.745286
,,0.0,27.29,96.0,1785365137.790629
,,0.0,33.34,0.0,1785365138.8191366
,,0.0,34.31,96.0,1785365139.8681552
,,0.0,34.37,96.0,1785365140.9148107
,,0.0,27.11,0.0,1785365141.9650943
,,0.0,33.7,96.0,1785365142.9933505
,,0.0,34.33,96.0,1785365144.0461414
,,0.0,34.35,96.0,1785365145.0946167
,,0.0,26.93,0.0,1785365146.1422157
,,0.0,32.8,96.0,1785365147.1672826
,,0.0,34.37,96.0,1785365148.2122538
,,0.0,34.38,96.0,1785365149.255943
,,0.0,21.19,0.0,1785365150.302412
,,0.0,39.86,96.0,1785365151.326352
,,0.0,34.34,96.0,1785365152.3742766
,,0.0,34.33,96.0,1785365153.4223173
,,0.0,29.65,0.0,1785365154.4714286
,,0.0,34.33,96.0,1785365155.5279562
,,0.0,34.32,96.0,1785365156.5742192
,,0.0,30.57,0.0,1785365157.622085
,,0.0,34.33,96.0,1785365158.6737492
,,0.0,24.77,96.0,1785365159.7182045
,,0.0,41.08,96.0,1785365160.742011
,,0.0,34.32,96.0,1785365161.7884517
,,0.0,34.34,96.0,1785365162.8376539
,,0.0,30.37,96.0,1785365163.8856907
,,0.0,34.29,96.0,1785365164.9324539
,,0.0,34.28,96.0,1785365165.976441
,,0.0,34.3,96.0,1785365167.0242183
,,0.0,30.35,96.0,1785365168.074697
,,0.0,34.24,96.0,1785365169.1222196
,,0.0,34.26,96.0,1785365170.172394
,,0.0,30.83,96.0,1785365171.216359
,,0.0,34.62,96.0,1785365172.240916
,,0.0,34.26,96.0,1785365173.2863452
,,0.0,24.97,0.0,1785365174.3304615
,,0.0,38.46,96.0,1785365175.3880363
,,0.0,34.3,96.0,1785365176.4344912
,,0.0,34.3,96.0,1785365177.4791596
,,0.0,30.31,0.0,1785365178.5204961
,,0.0,34.25,96.0,1785365179.5736985
,,0.0,34.22,96.0,1785365180.6214657
,,0.0,34.1,96.0,1785365181.6683333
,,0.0,31.24,0.0,1785365182.6923182
,,0.0,34.29,96.0,1785365183.7375865
,,0.0,34.28,96.0,1785365184.7839935
,,0.0,29.37,96.0,1785365185.8295121
,,0.0,31.29,0.0,1785365186.8533783
,,0.0,34.32,96.0,1785365187.896382
,,0.0,36.71,96.0,1785365188.9468784
,,0.0,37.43,96.0,1785365189.9933553
,,0.0,30.59,96.0,1785365191.042822
,,0.0,34.33,96.0,1785365192.0921555
,,0.0,34.28,96.0,1785365193.143362
,,0.0,36.72,96.0,1785365194.1935394
,,0.0,34.28,96.0,1785365195.2430308
,,0.0,32.29,96.0,1785365196.2894843
,,0.0,35.2,96.0,1785365197.318264
,,0.0,35.63,96.0,1785365198.3420892
,,0.0,34.2,96.0,1785365199.3886693
,,0.0,34.3,96.0,1785365200.4357505
,,0.0,36.94,83.0,1785365201.4817097
