gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,86.11,96.0,1785366294.7108886
,,0.0,47.97,96.0,1785366295.758475
,,0.0,52.97,96.0,1785366296.8092833
,,0.0,66.77,95.0,1785366297.8677495
,,0.0,72.3,96.0,1785366298.9280734
,,0.0,74.1,96.0,1785366299.9872515
,,0.0,78.47,96.0,1785366301.0546694
,,0.0,77.98,96.0,1785366302.0809362
,,0.0,79.1,96.0,1785366303.1080167
,,0.0,82.45,96.0,1785366304.1656892
,,0.0,82.84,96.0,1785366305.1928473
,,0.0,82.9,96.0,1785366306.2198274
,,0.0,85.56,96.0,1785366307.2528799
,,0.0,85.56,96.0,1785366308.3206158
,,0.0,87.7,96.0,1785366309.3466072
,,0.0,73.81,96.0,1785366310.3717027
,,0.0,39.12,14.0,1785366311.4257944
,,0.0,64.77,96.0,1785366312.483172
,,0.0,70.68,96.0,1785366313.5268812
,,0.0,74.47,96.0,1785366314.5889835
,,0.0,75.53,96.0,1785366315.6181476
,,0.0,79.0,96.0,1785366316.6706915
,,0.0,79.38,96.0,1785366317.6993556
,,0.0,83.28,96.0,1785366318.753912
,,0.0,83.81,96.0,1785366319.78111
,,0.0,84.82,96.0,1785366320.836846
,,0.0,86.51,96.0,1785366321.8975718
,,0.0,83.57,96.0,1785366322.9269302
,,0.0,87.48,96.0,1785366323.9523711
,,0.0,87.21,96.0,1785366324.9795504
,,0.0,49.97,95.0,1785366326.0022511
,,0.0,52.0,96.0,1785366327.0532994
,,0.0,67.72,96.0,1785366328.0975864
,,0.0,71.2,96.0,1785366329.1287086
,,0.0,73.41,96.0,1785366330.1664028
,,0.0,79.29,95.0,1785366331.206027
,,0.0,79.81,96.0,1785366332.233961
,,0.0,79.76,96.0,1785366333.2613962
,,0.0,83.23,96.0,1785366334.2932918
,,0.0,83.46,96.0,1785366335.3191216
,,0.0,83.57,96.0,1785366336.3485484
,,0.0,85.06,96.0,1785366337.3732872
,,0.0,87.09,96.0,1785366338.4219797
,,0.0,85.95,96.0,1785366339.4495866
,,0.0,83.11,96.0,1785366340.5222774
,,0.0,36.56,96.0,1785366341.5772595
,,0.0,65.02,96.0,1785366342.6016657
,,0.0,71.12,96.0,1785366343.6630588
,,0.0,74.01,96.0,1785366344.7019658
,,0.0,76.46,96.0,1785366345.7643504
,,0.0,79.66,96.0,1785366346.8198233
,,0.0,79.74,96.0,1785366347.846767
,,0.0,80.1,96.0,1785366348.8841045
,,0.0,84.07,96.0,1785366349.9540715
,,0.0,82.96,96.0,1785366350.9974873
,,0.0,86.08,96.0,1785366352.0349138
,,0.0,85.44,96.0,1785366353.0887718
,,0.0,87.06,96.0,1785366354.1144254
,,0.0,85.94,96.0,1785366355.1519272
,,0.0,57.7,96.0,1785366356.200807
,,0.0,28.18,96.0,1785366357.254029
,,0.0,19.08,0.0,1785366358.2793026
,,0.0,18.97,0.0,1785366359.3037682
,,0.0,18.81,0.0,1785366360.3303819
,,0.0,17.87,0.0,1785366361.3549724
,,0.0,21.54,0.0,1785366362.4054992
,,0.0,22.71,78.0,1785366363.4307609
,,0.0,20.19,0.0,1785366364.4577725
