gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,12.04,0.0,1784756081.09378
,,0.0,11.22,0.0,1784756082.1256297
,,0.0,11.24,0.0,1784756083.1471298
,,0.0,42.69,96.0,1784756084.1710181
,,0.0,53.36,96.0,1784756085.2008576
,,0.0,65.61,96.0,1784756086.2585206
,,0.0,69.91,96.0,1784756087.298458
,,0.0,72.21,92.0,1784756088.3492684
,,0.0,67.09,96.0,1784756089.3732111
,,0.0,36.7,96.0,1784756090.436039
,,0.0,60.91,96.0,1784756091.483276
,,0.0,66.45,96.0,1784756092.5442297
,,0.0,71.5,95.0,1784756093.5893905
,,0.0,71.61,96.0,1784756094.6183577
,,0.0,75.35,96.0,1784756095.651188
,,0.0,34.93,96.0,1784756096.6783845
,,0.0,60.76,96.0,1784756097.7144678
,,0.0,66.21,96.0,1784756098.7693596
,,0.0,70.07,96.0,1784756099.8066275
,,0.0,73.39,96.0,1784756100.8598998
,,0.0,75.1,96.0,1784756101.9179647
,,0.0,42.77,96.0,1784756102.9475293
,,0.0,54.46,96.0,1784756103.995885
,,0.0,65.64,96.0,1784756105.057112
,,0.0,70.62,96.0,1784756106.1093266
,,0.0,72.68,96.0,1784756107.15645
,,0.0,75.24,96.0,1784756108.2012727
,,0.0,50.65,96.0,1784756109.2426448
,,0.0,49.6,79.0,1784756110.290331
,,0.0,64.45,96.0,1784756111.3262925
,,0.0,68.3,96.0,1784756112.3709066
,,0.0,72.29,96.0,1784756113.416417
,,0.0,75.94,96.0,1784756114.4494019
,,0.0,60.62,96.0,1784756115.5043705
,,0.0,25.47,96.0,1784756116.551328
,,0.0,12.82,0.0,1784756117.577089
,,0.0,12.74,0.0,1784756118.6026092
,,0.0,12.66,0.0,1784756119.6283517
,,0.0,12.58,0.0,1784756120.6543398
,,0.0,12.54,0.0,1784756121.6806307
,,0.0,12.5,0.0,1784756122.7048607
,,0.0,12.47,0.0,1784756123.7293625
,,0.0,12.44,0.0,1784756124.7534726
,,0.0,47.04,96.0,1784756125.7794085
,,0.0,64.81,96.0,1784756126.8170767
,,0.0,68.82,96.0,1784756127.8669128
,,0.0,71.71,96.0,1784756128.9245393
,,0.0,76.84,96.0,1784756129.963279
,,0.0,76.49,96.0,1784756130.989741
,,0.0,76.85,96.0,1784756132.0154498
,,0.0,80.51,96.0,1784756133.06149
,,0.0,80.83,96.0,1784756134.086248
,,0.0,81.04,96.0,1784756135.1096823
,,0.0,83.99,96.0,1784756136.1399758
,,0.0,83.42,95.0,1784756137.197118
,,0.0,85.76,96.0,1784756138.2216454
,,0.0,72.34,96.0,1784756139.2472217
,,0.0,37.3,96.0,1784756140.3013186
,,0.0,62.86,96.0,1784756141.348286
,,0.0,69.07,96.0,1784756142.3836145
,,0.0,72.59,96.0,1784756143.427473
,,0.0,75.05,96.0,1784756144.4789417
,,0.0,76.73,96.0,1784756145.5325396
,,0.0,78.88,95.0,1784756146.5671413
,,0.0,80.56,96.0,1784756147.616181
,,0.0,82.03,96.0,1784756148.6393762
,,0.0,81.52,96.0,1784756149.6687384
,,0.0,82.22,96.0,1784756150.6925745
,,0.0,83.93,96.0,1784756151.7187
,,0.0,85.12,96.0,1784756152.7771394
,,0.0,86.47,96.0,1784756153.8058035
,,0.0,49.78,96.0,1784756154.8304775
,,0.0,50.07,96.0,1784756155.8824248
,,0.0,66.24,96.0,1784756156.9433408
,,0.0,69.92,95.0,1784756157.9931655
,,0.0,73.71,96.0,1784756159.0380366
,,0.0,77.49,96.0,1784756160.0676255
,,0.0,78.5,96.0,1784756161.1090038
,,0.0,81.4,96.0,1784756162.177213
,,0.0,80.54,95.0,1784756163.2012784
,,0.0,82.55,96.0,1784756164.2652454
,,0.0,83.12,95.0,1784756165.3081474
,,0.0,86.26,96.0,1784756166.3709233
,,0.0,84.06,96.0,1784756167.4075832
,,0.0,87.54,96.0,1784756168.4356992
,,0.0,75.02,96.0,1784756169.4601731
,,0.0,36.69,96.0,1784756170.508491
,,0.0,63.51,96.0,1784756171.545545
,,0.0,70.22,96.0,1784756172.6025822
,,0.0,73.56,96.0,1784756173.6379924
,,0.0,77.49,96.0,1784756174.7049763
,,0.0,77.87,96.0,1784756175.767081
,,0.0,79.52,96.0,1784756176.8062575
,,0.0,81.72,96.0,1784756177.8659246
,,0.0,83.16,96.0,1784756178.892686
,,0.0,82.69,96.0,1784756179.920839
,,0.0,83.55,96.0,1784756180.9493797
,,0.0,84.68,96.0,1784756181.9763503
,,0.0,86.82,96.0,1784756183.0299006
,,0.0,86.55,96.0,1784756184.0560343
,,0.0,51.53,96.0,1784756185.081944
,,0.0,50.77,82.0,1784756186.1337543
,,0.0,66.78,95.0,1784756187.1873808
,,0.0,70.7,96.0,1784756188.2387028
,,0.0,74.95,96.0,1784756189.2969136
,,0.0,78.53,96.0,1784756190.32867
,,0.0,79.32,96.0,1784756191.3840218
,,0.0,81.9,96.0,1784756192.4383194
,,0.0,81.69,96.0,1784756193.4673538
,,0.0,83.53,96.0,1784756194.5214798
,,0.0,85.32,96.0,1784756195.5663433
,,0.0,86.6,96.0,1784756196.6175044
,,0.0,83.81,96.0,1784756197.6458902
,,0.0,87.82,96.0,1784756198.694367
,,0.0,77.16,96.0,1784756199.7194722
