gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,32.99,93.0,1785368267.243962
,,0.0,33.06,93.0,1785368268.2954662
,,0.0,27.38,93.0,1785368269.344026
,,0.0,36.56,82.0,1785368270.393162
,,0.0,40.0,93.0,1785368271.4353874
,,0.0,39.34,93.0,1785368272.4847603
,,0.0,33.04,93.0,1785368273.53452
,,0.0,22.82,0.0,1785368274.585433
,,0.0,36.93,93.0,1785368275.6240418
,,0.0,33.11,93.0,1785368276.671059
,,0.0,26.87,93.0,1785368277.717105
,,0.0,34.41,93.0,1785368278.7415104
,,0.0,33.11,93.0,1785368279.7875395
,,0.0,27.99,93.0,1785368280.8384476
,,0.0,33.35,96.0,1785368281.8625655
,,0.0,38.63,93.0,1785368282.9117072
,,0.0,33.12,93.0,1785368283.9620988
,,0.0,33.13,93.0,1785368285.0118566
,,0.0,38.94,93.0,1785368286.059336
,,0.0,27.55,0.0,1785368287.1044483
,,0.0,33.16,93.0,1785368288.1467614
,,0.0,33.08,93.0,1785368289.1894917
,,0.0,27.45,93.0,1785368290.232721
,,0.0,33.06,93.0,1785368291.2788308
,,0.0,38.59,93.0,1785368292.3310049
,,0.0,38.87,93.0,1785368293.3773582
,,0.0,39.4,93.0,1785368294.4269128
,,0.0,33.13,93.0,1785368295.4751465
,,0.0,38.99,95.0,1785368296.5189788
,,0.0,27.34,0.0,1785368297.5715296
,,0.0,33.06,93.0,1785368298.620458
,,0.0,33.13,93.0,1785368299.6661143
,,0.0,26.08,0.0,1785368300.7149217
,,0.0,33.48,93.0,1785368301.7612283
,,0.0,32.99,93.0,1785368302.8091133
,,0.0,38.49,93.0,1785368303.849372
,,0.0,33.01,93.0,1785368304.8948553
,,0.0,27.34,0.0,1785368305.9430578
,,0.0,33.07,93.0,1785368306.9909604
,,0.0,38.74,84.0,1785368308.0427947
,,0.0,33.1,93.0,1785368309.0894604
,,0.0,27.58,0.0,1785368310.1340458
,,0.0,33.18,93.0,1785368311.1810155
,,0.0,33.21,93.0,1785368312.2286055
,,0.0,38.8,96.0,1785368313.2692783
,,0.0,38.91,93.0,1785368314.314111
,,0.0,27.57,93.0,1785368315.3582368
,,0.0,33.06,93.0,1785368316.4043646
,,0.0,38.7,95.0,1785368317.4510894
,,0.0,33.17,93.0,1785368318.507482
,,0.0,35.19,47.0,1785368319.5556843
,,0.0,32.34,93.0,1785368320.5818837
,,0.0,38.75,96.0,1785368321.6289966
,,0.0,33.22,93.0,1785368322.6860404
,,0.0,39.2,85.0,1785368323.7360473
,,0.0,26.94,0.0,1785368324.7907035
,,0.0,33.22,93.0,1785368325.8450093
,,0.0,29.37,93.0,1785368326.8927474
,,0.0,32.26,96.0,1785368327.9183872
,,0.0,33.13,93.0,1785368328.9685621
,,0.0,31.78,93.0,1785368330.0162494
,,0.0,29.65,0.0,1785368331.041955
,,0.0,28.18,93.0,1785368332.0900242
,,0.0,33.42,59.0,1785368333.116052
,,0.0,33.15,93.0,1785368334.1633384
,,0.0,28.58,93.0,1785368335.212575
,,0.0,32.94,0.0,1785368336.2371185
,,0.0,33.12,93.0,1785368337.287918
,,0.0,31.95,93.0,1785368338.3316407
,,0.0,29.17,0.0,1785368339.3563335
,,0.0,33.16,93.0,1785368340.4053645
,,0.0,31.14,56.0,1785368341.4582448
,,0.0,30.12,93.0,1785368342.482794
,,0.0,33.11,93.0,1785368343.5301669
,,0.0,32.99,93.0,1785368344.573704
,,0.0,27.22,96.0,1785368345.6233966
,,0.0,33.08,93.0,1785368346.6730046
,,0.0,33.12,93.0,1785368347.7200575
,,0.0,27.35,22.0,1785368348.7664733
,,0.0,33.01,93.0,1785368349.8178074
,,0.0,33.05,93.0,1785368350.8694546
,,0.0,24.97,11.0,1785368351.9173706
,,0.0,34.28,93.0,1785368352.9644365
,,0.0,33.03,93.0,1785368354.0140574
,,0.0,27.32,93.0,1785368355.0617375
,,0.0,34.05,96.0,1785368356.0858614
,,0.0,33.17,93.0,1785368357.1297264
,,0.0,29.33,93.0,1785368358.1755106
,,0.0,32.08,0.0,1785368359.2004213
,,0.0,33.18,93.0,1785368360.2464187
,,0.0,33.05,93.0,1785368361.2976658
,,0.0,27.42,63.0,1785368362.3420296
,,0.0,33.12,93.0,1785368363.387927
,,0.0,33.07,93.0,1785368364.4378245
,,0.0,27.47,93.0,1785368365.4873855
,,0.0,33.06,93.0,1785368366.5354686
,,0.0,33.1,93.0,1785368367.5872114
,,0.0,27.33,64.0,1785368368.6346781
,,0.0,33.11,93.0,1785368369.6895988
,,0.0,33.12,93.0,1785368370.7373624
,,0.0,27.43,0.0,1785368371.787598
,,0.0,33.08,93.0,1785368372.8453822
,,0.0,33.07,93.0,1785368373.8974903
,,0.0,26.48,0.0,1785368374.9431653
,,0.0,33.07,93.0,1785368375.986273
,,0.0,33.1,93.0,1785368377.0324712
,,0.0,26.55,93.0,1785368378.0780928
,,0.0,33.13,93.0,1785368379.1283278
,,0.0,32.99,93.0,1785368380.1840172
,,0.0,23.88,93.0,1785368381.2301617
,,0.0,37.57,96.0,1785368382.256807
,,0.0,33.05,93.0,1785368383.3040526
,,0.0,23.58,93.0,1785368384.352205
,,0.0,37.48,28.0,1785368385.377499
,,0.0,33.08,93.0,1785368386.4285383
,,0.0,25.0,18.0,1785368387.4746878
,,0.0,35.99,93.0,1785368388.519379
,,0.0,35.8,93.0,1785368389.5641224
,,0.0,33.11,93.0,1785368390.6139288
,,0.0,29.95,93.0,1785368391.6571991
,,0.0,30.45,93.0,1785368392.680885
,,0.0,33.0,93.0,1785368393.7286282
,,0.0,33.08,93.0,1785368394.7789001
,,0.0,28.16,87.0,1785368395.8211184
,,0.0,38.66,94.0,1785368396.8718286
,,0.0,26.19,93.0,1785368397.9223225
,,0.0,35.23,93.0,1785368398.946696
,,0.0,34.32,93.0,1785368399.9926243
,,0.0,36.5,93.0,1785368401.0445704
,,0.0,33.04,93.0,1785368402.092032
,,0.0,32.31,93.0,1785368403.142044
,,0.0,29.02,0.0,1785368404.1660378
,,0.0,33.02,93.0,1785368405.2075698
,,0.0,33.05,93.0,1785368406.2538974
,,0.0,27.32,93.0,1785368407.3010657
,,0.0,33.11,93.0,1785368408.353546
,,0.0,33.04,93.0,1785368409.3974094
,,0.0,23.95,0.0,1785368410.4449668
,,0.0,35.53,93.0,1785368411.4934936
,,0.0,33.13,93.0,1785368412.5429983
,,0.0,32.65,93.0,1785368413.593125
,,0.0,28.84,93.0,1785368414.6189706
,,0.0,33.06,93.0,1785368415.6677353
,,0.0,33.08,93.0,1785368416.7181885
,,0.0,27.33,0.0,1785368417.763939
,,0.0,33.17,93.0,1785368418.8115861
,,0.0,33.03,93.0,1785368419.8588326
,,0.0,37.65,85.0,1785368420.9094274
,,0.0,38.38,93.0,1785368421.9613857
,,0.0,33.14,93.0,1785368423.0070643
,,0.0,38.99,96.0,1785368424.0546458
,,0.0,33.31,93.0,1785368425.100016
,,0.0,38.68,94.0,1785368426.1352086
,,0.0,33.25,93.0,1785368427.1814497
,,0.0,24.97,93.0,1785368428.2274835
,,0.0,36.64,82.0,1785368429.2517877
,,0.0,33.1,93.0,1785368430.29354
