gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,85.69,95.0,1784581418.2980278
,,0.0,86.58,96.0,1784581419.3450189
,,0.0,55.43,96.0,1784581420.368483
,,0.0,48.21,96.0,1784581421.4226072
,,0.0,66.05,96.0,1784581422.4589372
,,0.0,70.38,96.0,1784581423.4893959
,,0.0,74.45,96.0,1784581424.5219226
,,0.0,76.61,96.0,1784581425.5471573
,,0.0,78.54,95.0,1784581426.5989437
,,0.0,80.41,96.0,1784581427.638765
,,0.0,81.27,96.0,1784581428.6994524
,,0.0,82.69,96.0,1784581429.7230716
,,0.0,82.51,96.0,1784581430.7493877
,,0.0,84.82,96.0,1784581431.7778993
,,0.0,85.24,96.0,1784581432.8373635
,,0.0,87.21,96.0,1784581433.8628297
,,0.0,84.31,96.0,1784581434.890551
,,0.0,37.61,96.0,1784581435.9389658
,,0.0,60.0,96.0,1784581436.9814765
,,0.0,69.46,96.0,1784581438.0344784
,,0.0,73.31,96.0,1784581439.0952084
,,0.0,76.45,96.0,1784581440.1582708
,,0.0,78.65,96.0,1784581441.2154212
,,0.0,79.18,96.0,1784581442.2523339
,,0.0,80.88,96.0,1784581443.3024368
,,0.0,82.83,95.0,1784581444.352675
,,0.0,83.61,96.0,1784581445.398406
,,0.0,87.02,96.0,1784581446.4487593
,,0.0,84.9,96.0,1784581447.4961383
,,0.0,86.73,96.0,1784581448.5231173
,,0.0,85.49,96.0,1784581449.5715604
,,0.0,58.01,96.0,1784581450.6029305
,,0.0,28.05,0.0,1784581451.6530206
,,0.0,18.73,54.0,1784581452.6766346
,,0.0,18.48,0.0,1784581453.7026896
,,0.0,18.29,0.0,1784581454.7298422
,,0.0,18.19,0.0,1784581455.7539775
,,0.0,20.12,77.0,1784581456.7898932
,,0.0,22.12,0.0,1784581457.8123531
,,0.0,21.15,0.0,1784581458.840421
,,0.0,17.79,0.0,1784581459.886998
,,0.0,21.9,0.0,1784581460.9123893
,,0.0,23.15,34.0,1784581461.938179
,,0.0,35.91,0.0,1784581462.9831343
,,0.0,25.83,0.0,1784581464.0096927
,,0.0,27.3,96.0,1784581465.0362608
,,0.0,35.4,9.0,1784581466.088105
,,0.0,25.5,0.0,1784581467.1129568
,,0.0,27.26,29.0,1784581468.1408625
,,0.0,35.4,96.0,1784581469.1908221
,,0.0,61.76,96.0,1784581470.2442167
,,0.0,38.59,0.0,1784581471.290545
,,0.0,39.26,96.0,1784581472.3492396
,,0.0,61.28,0.0,1784581473.3753016
,,0.0,35.75,96.0,1784581474.4387922
,,0.0,45.33,0.0,1784581475.4715512
,,0.0,55.91,96.0,1784581476.4985032
,,0.0,35.65,87.0,1784581477.5581708
,,0.0,51.3,96.0,1784581478.59442
,,0.0,49.2,96.0,1784581479.620765
,,0.0,35.26,0.0,1784581480.6705306
,,0.0,57.27,96.0,1784581481.7138355
,,0.0,43.49,96.0,1784581482.7370014
,,0.0,35.65,0.0,1784581483.780747
,,0.0,61.68,96.0,1784581484.837937
,,0.0,62.03,96.0,1784581485.874556
,,0.0,68.81,96.0,1784581486.926904
,,0.0,71.14,96.0,1784581487.9586718
,,0.0,73.53,96.0,1784581489.0018115
,,0.0,78.61,96.0,1784581490.0422835
,,0.0,36.59,0.0,1784581491.071432
,,0.0,64.11,96.0,1784581492.1273293
,,0.0,68.75,96.0,1784581493.1796093
,,0.0,74.35,96.0,1784581494.2252142
,,0.0,74.21,96.0,1784581495.2481472
,,0.0,71.42,96.0,1784581496.2881634
,,0.0,41.26,0.0,1784581497.312896
,,0.0,65.46,96.0,1784581498.3675616
,,0.0,70.06,96.0,1784581499.402314
,,0.0,73.47,96.0,1784581500.4363327
,,0.0,76.41,96.0,1784581501.4618454
,,0.0,51.53,0.0,1784581502.5280428
,,0.0,57.4,96.0,1784581503.5533648
,,0.0,68.28,96.0,1784581504.608004
,,0.0,72.04,96.0,1784581505.657563
,,0.0,74.27,95.0,1784581506.6805334
,,0.0,77.0,96.0,1784581507.7034247
,,0.0,39.53,0.0,1784581508.7538903
,,0.0,63.64,96.0,1784581509.8096716
,,0.0,69.32,96.0,1784581510.8554049
,,0.0,74.2,96.0,1784581511.8997657
,,0.0,75.13,96.0,1784581512.935034
,,0.0,77.2,96.0,1784581513.96095
,,0.0,36.99,0.0,1784581515.0155213
,,0.0,66.08,96.0,1784581516.0680106
,,0.0,69.63,96.0,1784581517.1002986
,,0.0,74.68,96.0,1784581518.1248536
,,0.0,75.99,96.0,1784581519.1664402
,,0.0,61.98,96.0,1784581520.1988063
,,0.0,50.59,0.0,1784581521.222892
,,0.0,68.13,96.0,1784581522.2729115
,,0.0,72.49,96.0,1784581523.3272502
,,0.0,75.06,96.0,1784581524.3656366
,,0.0,77.22,96.0,1784581525.4097452
,,0.0,39.96,96.0,1784581526.446258
,,0.0,63.68,96.0,1784581527.500639
,,0.0,69.74,96.0,1784581528.5545835
,,0.0,73.1,96.0,1784581529.5845234
,,0.0,76.32,96.0,1784581530.635166
,,0.0,77.93,96.0,1784581531.6824124
,,0.0,35.61,96.0,1784581532.717444
,,0.0,66.16,95.0,1784581533.7728257
,,0.0,70.57,96.0,1784581534.8140914
,,0.0,74.3,96.0,1784581535.8707366
,,0.0,76.98,96.0,1784581536.9067016
,,0.0,64.7,96.0,1784581537.9595773
,,0.0,49.1,96.0,1784581538.98576
,,0.0,67.43,96.0,1784581540.0300672
,,0.0,71.11,96.0,1784581541.0707319
,,0.0,75.03,96.0,1784581542.1162271
,,0.0,78.5,96.0,1784581543.1414065
,,0.0,55.9,96.0,1784581544.1967041
,,0.0,35.32,96.0,1784581545.2452261
,,0.0,35.22,96.0,1784581546.2955425
,,0.0,35.26,96.0,1784581547.3443525
,,0.0,35.17,96.0,1784581548.3917348
,,0.0,35.24,96.0,1784581549.4430606
,,0.0,35.11,96.0,1784581550.4898424
,,0.0,36.01,96.0,1784581551.5416577
,,0.0,34.9,96.0,1784581552.585251
,,0.0,34.95,96.0,1784581553.636319
,,0.0,35.01,96.0,1784581554.6887217
,,0.0,34.96,96.0,1784581555.7358267
,,0.0,34.89,96.0,1784581556.7843485
,,0.0,34.85,96.0,1784581557.8278904
,,0.0,34.82,96.0,1784581558.8720603
,,0.0,34.8,96.0,1784581559.9199913
,,0.0,34.74,96.0,1784581560.9665318
,,0.0,34.76,96.0,1784581562.017047
,,0.0,34.76,96.0,1784581563.064878
,,0.0,34.69,96.0,1784581564.1112528
,,0.0,35.64,96.0,1784581565.1589873
,,0.0,34.57,96.0,1784581566.2026074
,,0.0,34.57,96.0,1784581567.2443047
,,0.0,34.73,96.0,1784581568.2898743
,,0.0,34.63,96.0,1784581569.3399148
,,0.0,34.61,96.0,1784581570.3862853
,,0.0,34.61,96.0,1784581571.4322612
,,0.0,34.64,96.0,1784581572.4752266
,,0.0,34.58,96.0,1784581573.5288029
,,0.0,34.56,96.0,1784581574.5758593
,,0.0,34.54,96.0,1784581575.6241226
,,0.0,34.58,96.0,1784581576.6749563
,,0.0,34.58,96.0,1784581577.7184992
,,0.0,34.47,96.0,1784581578.76809
,,0.0,34.49,96.0,1784581579.8190439
,,0.0,34.5,96.0,1784581580.8668616
,,0.0,34.49,96.0,1784581581.9180286
,,0.0,34.45,96.0,1784581582.9671504
,,0.0,34.43,96.0,1784581584.0194795
,,0.0,34.36,96.0,1784581585.065739
,,0.0,34.46,96.0,1784581586.1190672
,,0.0,34.44,96.0,1784581587.169538
,,0.0,34.46,96.0,1784581588.224467
,,0.0,34.42,96.0,1784581589.2716022
,,0.0,34.48,96.0,1784581590.3198035
,,0.0,34.41,96.0,1784581591.3713846
,,0.0,31.83,96.0,1784581592.4175472
,,0.0,13.15,0.0,1784581593.4425435
,,0.0,13.05,0.0,1784581594.4676416
,,0.0,12.98,0.0,1784581595.491695
,,0.0,12.94,0.0,1784581596.5170865
,,0.0,12.86,0.0,1784581597.541788
,,0.0,12.84,0.0,1784581598.566688
,,0.0,12.77,0.0,1784581599.5916696
,,0.0,12.69,0.0,1784581600.6161642
,,0.0,12.69,0.0,1784581601.6424043
,,0.0,32.81,96.0,1784581602.6667814
,,0.0,33.64,96.0,1784581603.7174072
,,0.0,33.79,96.0,1784581604.7678962
,,0.0,33.78,96.0,1784581605.8135986
,,0.0,33.83,96.0,1784581606.8619795
,,0.0,33.84,96.0,1784581607.9139419
,,0.0,33.82,96.0,1784581608.9661431
,,0.0,33.85,96.0,1784581610.0153546
,,0.0,33.88,96.0,1784581611.0640082
,,0.0,33.86,96.0,1784581612.1116176
,,0.0,33.85,96.0,1784581613.15889
,,0.0,21.44,96.0,1784581614.207792
,,0.0,12.77,0.0,1784581615.2315714
,,0.0,12.7,0.0,1784581616.257397
,,0.0,12.66,0.0,1784581617.280121
,,0.0,12.65,0.0,1784581618.3048434
,,0.0,12.62,0.0,1784581619.3272731
,,0.0,12.55,0.0,1784581620.3522773
,,0.0,12.55,0.0,1784581621.374885
,,0.0,12.45,0.0,1784581622.3987203
,,0.0,21.74,0.0,1784581623.4207156
,,0.0,33.23,96.0,1784581624.4672875
,,0.0,33.41,96.0,1784581625.5163481
,,0.0,33.47,96.0,1784581626.5674324
,,0.0,33.42,96.0,1784581627.614363
,,0.0,33.43,96.0,1784581628.6645644
,,0.0,33.51,96.0,1784581629.7123606
,,0.0,33.56,96.0,1784581630.7622967
,,0.0,33.51,96.0,1784581631.8077936
,,0.0,33.58,96.0,1784581632.8581305
,,0.0,33.64,96.0,1784581633.9078307
,,0.0,33.62,96.0,1784581634.957118
,,0.0,33.65,96.0,1784581636.0043073
,,0.0,29.27,0.0,1784581637.0536644
,,0.0,12.65,0.0,1784581638.077986
,,0.0,12.57,0.0,1784581639.1028895
,,0.0,12.5,0.0,1784581640.1284523
,,0.0,12.47,0.0,1784581641.1531909
,,0.0,12.36,0.0,1784581642.181078
,,0.0,12.29,0.0,1784581643.2075753
,,0.0,12.22,0.0,1784581644.233451
,,0.0,12.2,0.0,1784581645.2589538
,,0.0,12.22,0.0,1784581646.284751
,,0.0,30.63,96.0,1784581647.310362
,,0.0,33.15,96.0,1784581648.35724
,,0.0,33.07,96.0,1784581649.403762
,,0.0,33.12,96.0,1784581650.4481862
,,0.0,33.23,96.0,1784581651.498748
,,0.0,33.27,96.0,1784581652.550126
,,0.0,33.35,96.0,1784581653.5941803
,,0.0,33.43,96.0,1784581654.639817
,,0.0,33.39,96.0,1784581655.6896148
,,0.0,33.45,96.0,1784581656.7404091
,,0.0,33.5,96.0,1784581657.7924147
,,0.0,33.49,96.0,1784581658.8363295
,,0.0,33.42,96.0,1784581659.8873038
,,0.0,21.54,96.0,1784581660.9328814
,,0.0,12.49,0.0,1784581661.9573076
,,0.0,12.38,0.0,1784581662.9817972
,,0.0,12.26,0.0,1784581664.005665
,,0.0,12.26,0.0,1784581665.0317283
,,0.0,12.26,0.0,1784581666.055764
,,0.0,12.21,0.0,1784581667.079529
,,0.0,12.17,0.0,1784581668.1047893
,,0.0,12.12,0.0,1784581669.1304188
,,0.0,19.71,96.0,1784581670.1559558
,,0.0,32.94,96.0,1784581671.2006128
,,0.0,33.06,96.0,1784581672.2464352
,,0.0,33.07,96.0,1784581673.296878
,,0.0,33.09,96.0,1784581674.3446095
,,0.0,15.11,0.0,1784581675.3919504
,,0.0,12.22,0.0,1784581676.418553
,,0.0,12.15,0.0,1784581677.4434903
,,0.0,12.09,0.0,1784581678.4674962
,,0.0,12.07,0.0,1784581679.4923818
,,0.0,12.09,0.0,1784581680.5158036
,,0.0,12.05,0.0,1784581681.5395226
,,0.0,12.06,0.0,1784581682.5632834
,,0.0,11.99,0.0,1784581683.5867417
,,0.0,25.59,0.0,1784581684.610074
,,0.0,32.79,96.0,1784581685.658003
,,0.0,32.88,96.0,1784581686.7061858
,,0.0,32.91,96.0,1784581687.7522755
,,0.0,32.92,96.0,1784581688.8039966
,,0.0,32.95,96.0,1784581689.8522544
,,0.0,33.07,96.0,1784581690.900191
,,0.0,33.14,96.0,1784581691.951374
,,0.0,33.07,96.0,1784581693.0034106
,,0.0,33.18,96.0,1784581694.0517197
,,0.0,33.23,96.0,1784581695.0955727
,,0.0,33.24,96.0,1784581696.140388
,,0.0,33.2,96.0,1784581697.1896596
,,0.0,26.05,6.0,1784581698.2380016
,,0.0,12.25,0.0,1784581699.263064
,,0.0,12.17,0.0,1784581700.287937
,,0.0,12.13,0.0,1784581701.3130133
,,0.0,12.09,0.0,1784581702.337259
,,0.0,12.07,0.0,1784581703.3599217
,,0.0,12.07,0.0,1784581704.3842986
,,0.0,12.04,0.0,1784581705.408774
,,0.0,11.9,0.0,1784581706.4335659
,,0.0,15.55,0.0,1784581707.4575953
,,0.0,32.73,96.0,1784581708.5038989
,,0.0,32.89,96.0,1784581709.5498793
,,0.0,32.95,96.0,1784581710.6020615
,,0.0,33.01,96.0,1784581711.6517158
,,0.0,33.04,96.0,1784581712.6972394
,,0.0,33.09,96.0,1784581713.7501037
,,0.0,33.1,96.0,1784581714.7990222
,,0.0,33.14,96.0,1784581715.8492868
,,0.0,33.21,96.0,1784581716.9021196
,,0.0,33.18,96.0,1784581717.9513922
,,0.0,33.26,96.0,1784581719.0055835
,,0.0,33.29,96.0,1784581720.0530472
,,0.0,33.31,96.0,1784581721.101904
,,0.0,34.55,96.0,1784581722.1442244
,,0.0,33.19,96.0,1784581723.1889079
,,0.0,33.25,96.0,1784581724.238235
,,0.0,34.73,96.0,1784581725.285817
,,0.0,33.3,96.0,1784581726.3413935
,,0.0,33.27,96.0,1784581727.3863645
,,0.0,34.75,96.0,1784581728.4341478
,,0.0,33.28,96.0,1784581729.4930325
,,0.0,33.3,96.0,1784581730.54033
,,0.0,33.3,96.0,1784581731.5945277
,,0.0,34.87,95.0,1784581732.639165
,,0.0,33.31,96.0,1784581733.6840274
,,0.0,33.34,96.0,1784581734.729341
,,0.0,34.93,96.0,1784581735.7799165
,,0.0,33.36,96.0,1784581736.8275359
,,0.0,33.4,96.0,1784581737.8796515
,,0.0,33.48,96.0,1784581738.925729
,,0.0,33.45,71.0,1784581739.971905
,,0.0,33.42,96.0,1784581741.0247686
,,0.0,33.4,96.0,1784581742.0745249
,,0.0,34.89,96.0,1784581743.1239114
,,0.0,33.44,96.0,1784581744.1710727
,,0.0,33.47,96.0,1784581745.2241073
,,0.0,34.91,95.0,1784581746.2758436
,,0.0,33.45,96.0,1784581747.3297575
,,0.0,33.45,96.0,1784581748.376561
,,0.0,33.47,96.0,1784581749.423799
,,0.0,34.71,96.0,1784581750.4713495
,,0.0,33.48,96.0,1784581751.5224695
,,0.0,33.5,96.0,1784581752.5728123
,,0.0,34.94,96.0,1784581753.6179843
,,0.0,33.49,96.0,1784581754.6677854
,,0.0,33.53,96.0,1784581755.7137432
,,0.0,35.03,96.0,1784581756.7679093
,,0.0,33.44,96.0,1784581757.8131459
,,0.0,33.47,96.0,1784581758.866412
,,0.0,33.48,96.0,1784581759.9142253
,,0.0,34.75,96.0,1784581760.967301
,,0.0,33.51,96.0,1784581762.0130641
,,0.0,33.56,96.0,1784581763.0629752
,,0.0,35.02,96.0,1784581764.109562
,,0.0,33.56,96.0,1784581765.1610696
,,0.0,33.55,96.0,1784581766.2083538
,,0.0,33.9,96.0,1784581767.254727
,,0.0,34.35,96.0,1784581768.307889
,,0.0,33.54,96.0,1784581769.3519135
,,0.0,33.57,96.0,1784581770.4011316
,,0.0,35.01,96.0,1784581771.451693
,,0.0,33.53,96.0,1784581772.4993582
,,0.0,33.57,96.0,1784581773.5481825
,,0.0,35.01,96.0,1784581774.5953262
,,0.0,33.54,96.0,1784581775.6411738
,,0.0,33.56,96.0,1784581776.69731
,,0.0,33.6,96.0,1784581777.74562
,,0.0,36.74,94.0,1784581778.7919497
,,0.0,33.67,96.0,1784581779.8354669
,,0.0,33.6,96.0,1784581780.880881
,,0.0,33.59,96.0,1784581781.9286883
,,0.0,36.95,96.0,1784581782.9716995
,,0.0,33.64,96.0,1784581784.015789
,,0.0,33.67,96.0,1784581785.0632913
,,0.0,33.65,96.0,1784581786.1121795
,,0.0,35.85,96.0,1784581787.1605344
,,0.0,33.68,96.0,1784581788.2086968
,,0.0,33.7,96.0,1784581789.2571545
,,0.0,33.69,96.0,1784581790.2980285
,,0.0,33.67,96.0,1784581791.3435335
,,0.0,36.99,96.0,1784581792.390291
,,0.0,33.63,96.0,1784581793.4346037
,,0.0,33.58,96.0,1784581794.4840994
,,0.0,33.61,96.0,1784581795.5289326
,,0.0,37.0,96.0,1784581796.5724092
,,0.0,33.69,96.0,1784581797.6178272
,,0.0,33.69,96.0,1784581798.6662462
,,0.0,33.66,96.0,1784581799.7107592
,,0.0,33.66,96.0,1784581800.755562
,,0.0,36.24,95.0,1784581801.799524
,,0.0,33.31,96.0,1784581802.847502
,,0.0,33.29,96.0,1784581803.8935368
,,0.0,33.58,96.0,1784581804.9391327
,,0.0,36.83,96.0,1784581805.9838223
,,0.0,33.61,96.0,1784581807.0316505
,,0.0,33.61,96.0,1784581808.0790527
,,0.0,33.66,96.0,1784581809.1268432
,,0.0,36.96,96.0,1784581810.167429
,,0.0,33.68,96.0,1784581811.214469
,,0.0,33.67,96.0,1784581812.259711
,,0.0,33.69,96.0,1784581813.3020155
,,0.0,36.85,96.0,1784581814.350249
,,0.0,34.91,96.0,1784581815.3972132
,,0.0,34.9,96.0,1784581816.447134
,,0.0,34.95,96.0,1784581817.4990277
,,0.0,35.06,96.0,1784581818.5446131
,,0.0,35.03,96.0,1784581819.5916827
,,0.0,39.11,96.0,1784581820.6359212
,,0.0,34.51,96.0,1784581821.6845825
,,0.0,34.91,96.0,1784581822.7287064
,,0.0,34.93,96.0,1784581823.7828007
,,0.0,35.04,96.0,1784581824.8336098
,,0.0,39.26,90.0,1784581825.8739755
,,0.0,35.07,96.0,1784581826.9230962
,,0.0,35.08,96.0,1784581827.9737859
,,0.0,35.12,96.0,1784581829.0190053
,,0.0,35.1,96.0,1784581830.0692606
,,0.0,39.34,96.0,1784581831.1156282
,,0.0,35.01,96.0,1784581832.1592736
,,0.0,35.03,96.0,1784581833.2130897
,,0.0,35.02,96.0,1784581834.2615693
,,0.0,35.16,96.0,1784581835.3138225
,,0.0,39.59,96.0,1784581836.3646371
,,0.0,37.72,96.0,1784581837.4100628
,,0.0,36.06,96.0,1784581838.4662158
,,0.0,36.04,96.0,1784581839.520751
,,0.0,36.03,96.0,1784581840.5749903
,,0.0,36.05,96.0,1784581841.623865
,,0.0,36.07,96.0,1784581842.6725478
,,0.0,38.17,96.0,1784581843.7227519
,,0.0,39.45,96.0,1784581844.7728949
,,0.0,35.95,96.0,1784581845.8275926
,,0.0,35.96,96.0,1784581846.8845925
,,0.0,35.97,96.0,1784581847.9307923
,,0.0,35.87,96.0,1784581848.983007
,,0.0,36.01,96.0,1784581850.0319774
,,0.0,44.38,96.0,1784581851.0773737
,,0.0,38.88,96.0,1784581852.1227758
,,0.0,36.51,96.0,1784581853.1747258
,,0.0,36.52,96.0,1784581854.2336686
,,0.0,36.58,96.0,1784581855.2846859
,,0.0,36.67,96.0,1784581856.3364813
,,0.0,36.67,96.0,1784581857.387468
,,0.0,36.75,96.0,1784581858.4482884
,,0.0,28.75,96.0,1784581859.4983377
,,0.0,12.68,0.0,1784581860.5239058
,,0.0,12.6,0.0,1784581861.5486655
,,0.0,12.53,0.0,1784581862.5744057
,,0.0,12.49,0.0,1784581863.599711
,,0.0,18.46,0.0,1784581864.6219687
,,0.0,17.54,31.0,1784581865.6471276
,,0.0,30.92,96.0,1784581866.6710985
,,0.0,33.15,50.0,1784581867.696919
,,0.0,18.08,0.0,1784581868.753307
,,0.0,12.62,0.0,1784581869.7917638
,,0.0,7.13,0.0,1784581870.9649646
,,0.0,5.49,0.0,1784581872.0132737
,,0.0,5.49,0.0,1784581873.04472
,,0.0,4.96,0.0,1784581874.0748816
,,0.0,4.82,0.0,1784581875.1079862
,,0.0,4.86,0.0,1784581876.1387353
,,0.0,4.94,0.0,1784581877.1694176
,,0.0,4.87,0.0,1784581878.1984375
,,0.0,4.84,0.0,1784581879.228382
,,0.0,4.8,0.0,1784581880.259738
,,0.0,4.68,0.0,1784581881.2888546
,,0.0,4.79,0.0,1784581882.3175614
,,0.0,4.89,0.0,1784581883.350322
,,0.0,4.95,0.0,1784581884.3806522
,,0.0,4.91,0.0,1784581885.4105287
,,0.0,4.74,0.0,1784581886.441496
,,0.0,4.64,0.0,1784581887.4718254
,,0.0,4.7,0.0,1784581888.5028014
,,0.0,4.65,0.0,1784581889.534352
,,0.0,4.8,0.0,1784581890.5648453
,,0.0,4.75,0.0,1784581891.5956213
,,0.0,4.74,0.0,1784581892.6278956
,,0.0,4.71,0.0,1784581893.658282
,,0.0,4.79,0.0,1784581894.6898298
,,0.0,4.73,0.0,1784581895.7182155
,,0.0,4.72,0.0,1784581896.7669444
,,0.0,4.78,0.0,1784581897.7975159
,,0.0,4.83,0.0,1784581898.827852
,,0.0,4.8,0.0,1784581899.8584056
,,0.0,4.76,0.0,1784581900.8882296
,,0.0,8.1,0.0,1784581901.9180279
,,0.0,11.35,0.0,1784581902.9424355
,,0.0,11.38,0.0,1784581903.965988
,,0.0,11.36,0.0,1784581904.988845
,,0.0,11.34,0.0,1784581906.0139241
,,0.0,11.35,0.0,1784581907.0380824
,,0.0,11.32,0.0,1784581908.0630193
,,0.0,11.38,0.0,1784581909.0877843
