gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,35.09,96.0,1785363877.814045
,,0.0,35.13,96.0,1785363878.8628852
,,0.0,27.33,96.0,1785363879.9133842
,,0.0,34.59,96.0,1785363880.9610083
,,0.0,34.68,96.0,1785363882.0027847
,,0.0,34.7,96.0,1785363883.055045
,,0.0,34.8,96.0,1785363884.1009285
,,0.0,35.1,96.0,1785363885.1466856
,,0.0,35.11,96.0,1785363886.1966496
,,0.0,35.14,96.0,1785363887.2486818
,,0.0,34.35,96.0,1785363888.294675
,,0.0,28.47,96.0,1785363889.3194547
,,0.0,34.6,96.0,1785363890.3693182
,,0.0,34.79,96.0,1785363891.4125726
,,0.0,35.0,96.0,1785363892.4633417
,,0.0,35.04,96.0,1785363893.5145228
,,0.0,35.06,96.0,1785363894.5581973
,,0.0,35.05,96.0,1785363895.6052766
,,0.0,35.06,96.0,1785363896.652346
,,0.0,35.07,96.0,1785363897.7022665
,,0.0,35.08,96.0,1785363898.751644
,,0.0,26.39,0.0,1785363899.80062
,,0.0,34.61,96.0,1785363900.847445
,,0.0,34.61,96.0,1785363901.8968601
,,0.0,34.67,96.0,1785363902.9441404
,,0.0,34.69,96.0,1785363903.993567
,,0.0,34.69,96.0,1785363905.0437593
,,0.0,35.01,96.0,1785363906.0896904
,,0.0,35.11,96.0,1785363907.1381447
,,0.0,35.1,96.0,1785363908.1843667
,,0.0,18.62,0.0,1785363909.2319715
,,0.0,12.88,0.0,1785363910.257265
,,0.0,33.57,96.0,1785363911.281958
,,0.0,34.53,96.0,1785363912.3313634
,,0.0,34.98,96.0,1785363913.3852425
,,0.0,35.05,96.0,1785363914.4321575
,,0.0,34.99,96.0,1785363915.4820395
,,0.0,35.01,96.0,1785363916.529082
,,0.0,35.03,96.0,1785363917.5803776
,,0.0,35.06,96.0,1785363918.6244016
,,0.0,35.11,96.0,1785363919.6743844
,,0.0,35.15,96.0,1785363920.722004
,,0.0,35.1,96.0,1785363921.7695503
,,0.0,35.06,96.0,1785363922.8261712
,,0.0,26.63,96.0,1785363923.8747253
,,0.0,35.09,94.0,1785363924.900384
,,0.0,34.63,96.0,1785363925.947221
,,0.0,34.73,96.0,1785363926.9962568
,,0.0,35.02,96.0,1785363928.0451756
,,0.0,35.07,96.0,1785363929.0944479
,,0.0,35.11,96.0,1785363930.141474
,,0.0,35.09,96.0,1785363931.1895812
,,0.0,35.12,96.0,1785363932.2330947
,,0.0,35.15,96.0,1785363933.2838342
,,0.0,35.21,96.0,1785363934.3312917
,,0.0,35.19,96.0,1785363935.379124
,,0.0,35.22,96.0,1785363936.4262388
,,0.0,25.07,88.0,1785363937.4717093
,,0.0,29.56,95.0,1785363938.4953766
,,0.0,35.08,96.0,1785363939.543035
,,0.0,35.08,96.0,1785363940.5906456
,,0.0,36.9,96.0,1785363941.63713
,,0.0,35.07,96.0,1785363942.6794086
,,0.0,35.12,96.0,1785363943.728471
,,0.0,36.94,96.0,1785363944.7767313
,,0.0,35.14,96.0,1785363945.837016
,,0.0,35.21,96.0,1785363946.8869913
,,0.0,37.03,96.0,1785363947.9344192
,,0.0,35.14,96.0,1785363948.9789598
,,0.0,35.2,96.0,1785363950.0287235
,,0.0,35.14,96.0,1785363951.0809069
,,0.0,36.99,96.0,1785363952.1289065
,,0.0,35.21,96.0,1785363953.1787817
,,0.0,35.19,96.0,1785363954.2299123
,,0.0,36.99,96.0,1785363955.2767594
,,0.0,35.18,96.0,1785363956.3283997
,,0.0,35.14,96.0,1785363957.3770072
,,0.0,37.01,96.0,1785363958.429613
,,0.0,35.17,96.0,1785363959.4761279
,,0.0,35.17,96.0,1785363960.5224533
,,0.0,36.88,96.0,1785363961.5712306
,,0.0,35.13,96.0,1785363962.6280675
,,0.0,35.09,96.0,1785363963.6770444
,,0.0,36.93,96.0,1785363964.7274675
,,0.0,35.14,96.0,1785363965.7767766
,,0.0,35.17,96.0,1785363966.8231478
,,0.0,36.38,96.0,1785363967.8698015
,,0.0,35.16,96.0,1785363968.9244747
,,0.0,35.15,96.0,1785363969.971793
,,0.0,35.15,96.0,1785363971.0223966
,,0.0,36.92,96.0,1785363972.0738466
,,0.0,35.21,96.0,1785363973.1204064
,,0.0,35.23,96.0,1785363974.1702492
